"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"867","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Capsl",3.11931921728994e-07,-2.13461970437439,0.011,0.048,0.00381929444964981
"868","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Egln2",3.14413290470655e-07,-0.872552340741865,0.119,0.197,0.0038496763285227
"869","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Prex1",3.15467592428354e-07,-0.662905489264854,0.188,0.279,0.00386258520169276
"870","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Psmd8",3.18130427691631e-07,-1.10989261847201,0.083,0.152,0.00389518895665633
"871","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Snrpf",3.18372005780096e-07,-0.717695095551278,0.277,0.361,0.00389814683877149
"872","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Tmem9",3.19821703521792e-07,-1.50133275630985,0.034,0.086,0.00391589693792082
"873","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Srsf7",3.20234200739089e-07,-0.585371104653725,0.4,0.477,0.0039209475538494
"874","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Polr2a",3.21191001220511e-07,-0.72960720874726,0.183,0.271,0.00393266261894394
"875","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Fam78a",3.23035848198381e-07,-0.934175658508182,0.124,0.203,0.00395525092534098
"876","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Rere",3.27841165952224e-07,-0.554703519213054,0.273,0.371,0.00401408723591903
"877","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Vrk3",3.30598495658294e-07,-0.755854732267449,0.143,0.227,0.00404784798084015
"878","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Nedd9",3.36218300848664e-07,-0.693238653992249,0.168,0.257,0.00411665687559104
"879","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Wtap",3.44224399999007e-07,-0.789462952699159,0.167,0.249,0.00421468355358784
"880","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Prkcsh",3.5675924217712e-07,-0.933775063706306,0.102,0.177,0.00436816016121665
"881","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Acap1",3.5778086309034e-07,-0.686911836685584,0.237,0.323,0.00438066888767812
"882","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sipa1",3.68673978827412e-07,-0.705621303603938,0.232,0.318,0.00451404419676283
"883","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Sdhd",3.73627710370309e-07,-0.790184210077455,0.14,0.223,0.00457469768577406
